6823,Courtney,1883,F,7
6824,Dana,1883,F,7
6825,Delila,1883,F,7
6826,Delta,1883,F,7
6827,Dorathea,1883,F,7
6828,Edward,1883,F,7
6829,Eldora,1883,F,7
6830,Electa,1883,F,7
6831,Elenor,1883,F,7
6832,Elinor,1883,F,7
6833,Ellis,1883,F,7
6834,Elmina,1883,F,7
6835,Elvina,1883,F,7
6836,Erie,1883,F,7
6837,Eugenie,1883,F,7
6838,Euphemia,1883,F,7
6839,Evaline,1883,F,7
6840,Evangeline,1883,F,7
6841,Gertha,1883,F,7
6842,Glennie,1883,F,7
6843,Gretchen,1883,F,7
6844,Icy,1883,F,7
6845,Iris,1883,F,7
6846,Isa,1883,F,7
6847,Jeanie,1883,F,7
6848,Leda,1883,F,7
6849,Leonie,1883,F,7
6850,Leonore,1883,F,7
6851,Leslie,1883,F,7
6852,Lesta,1883,F,7
6853,Levina,1883,F,7
6854,Lillia,1883,F,7
6855,Lollie,1883,F,7
6856,Louetta,1883,F,7
6857,Margarett,1883,F,7
6858,Minna,1883,F,7
6859,Miranda,1883,F,7
6860,Nanie,1883,F,7
6861,Neta,1883,F,7
6862,Ninnie,1883,F,7
6863,Orah,1883,F,7
6864,Orrie,1883,F,7
6865,Osie,1883,F,7
6866,Ossie,1883,F,7
6867,Paulina,1883,F,7
6868,Queenie,1883,F,7
6869,Ramona,1883,F,7
6870,Rebekah,1883,F,7
6871,Rossie,1883,F,7
6872,Sula,1883,F,7
6873,Tempie,1883,F,7
6874,Texie,1883,F,7
6875,Theo,1883,F,7
6876,Ursula,1883,F,7
6877,Vertie,1883,F,7
6878,Zadie,1883,F,7
6879,Aggie,1883,F,6
6880,Aletha,1883,F,6
6881,Allene,1883,F,6
6882,Almina,1883,F,6
6883,Alva,1883,F,6
6884,Amalie,1883,F,6
6885,Amie,1883,F,6
6886,Ammie,1883,F,6
6887,Arlena,1883,F,6
6888,Augustine,1883,F,6
6889,Avie,1883,F,6
6890,Beaulah,1883,F,6
6891,Bee,1883,F,6
6892,Bena,1883,F,6
6893,Bennie,1883,F,6
6894,Bird,1883,F,6
6895,Bula,1883,F,6
6896,Caldonia,1883,F,6
6897,Cara,1883,F,6
6898,Carlie,1883,F,6
6899,Celina,1883,F,6
6900,Cena,1883,F,6
6901,Christie,1883,F,6
6902,Clarinda,1883,F,6
6903,Claude,1883,F,6
6904,Corine,1883,F,6
6905,David,1883,F,6
6906,Dee,1883,F,6
6907,Deliah,1883,F,6
6908,Doshie,1883,F,6
6909,Dot,1883,F,6
6910,Earlie,1883,F,6
6911,Elfie,1883,F,6
6912,Emelie,1883,F,6
6913,Ermine,1883,F,6
6914,Eugene,1883,F,6
6915,Eve,1883,F,6
6916,Evelina,1883,F,6
6917,Francisquita,1883,F,6
6918,Georgeanna,1883,F,6
6919,Glendora,1883,F,6
6920,Harry,1883,F,6
6921,Hennie,1883,F,6
6922,Honora,1883,F,6
6923,Icie,1883,F,6
6924,Jeannie,1883,F,6
6925,Jeffie,1883,F,6
6926,Jemima,1883,F,6
6927,Jesse,1883,F,6
6928,Jessica,1883,F,6
6929,Joan,1883,F,6
6930,Josefa,1883,F,6
6931,Joyce,1883,F,6
6932,Justine,1883,F,6
6933,Katharina,1883,F,6
6934,Leontine,1883,F,6
6935,Leva,1883,F,6
6936,Linna,1883,F,6
6937,Litha,1883,F,6
6938,Luberta,1883,F,6
6939,Mabell,1883,F,6
6940,Macie,1883,F,6
6941,Madeleine,1883,F,6
6942,Mammie,1883,F,6
6943,Mannie,1883,F,6
6944,Margarita,1883,F,6
6945,Marget,1883,F,6
6946,Mariam,1883,F,6
6947,Marianna,1883,F,6
6948,Marry,1883,F,6
6949,Maymie,1883,F,6
